date,vix,vxn,gvz,ovx,stlfsi,hy_oas,ig_oas,move
2008-10-14,2.53,2.87,2.1,3.27,,2.98,2.51,2.49
2008-10-15,3.52,3.49,2.08,3.06,,3.1,2.46,2.14
2008-10-16,3.14,3.2,1.93,3.45,,3.16,2.56,2.03
2008-10-17,3.13,2.92,1.91,2.6,4.46,3.07,2.58,1.68
2008-10-20,1.75,1.96,1.33,2.4,,2.82,2.51,1.25
2008-10-21,1.71,1.93,1.18,2.57,,2.72,2.43,1.26
2008-10-22,2.77,2.59,2.0,3.71,,2.66,2.35,1.5
2008-10-23,2.52,2.4,1.63,3.24,,2.64,2.28,2.07
2008-10-24,3.08,2.84,1.89,3.28,3.4,2.63,2.29,2.22
2008-10-27,2.95,2.71,1.96,2.88,,2.55,2.25,2.08
2008-10-28,2.06,1.84,1.95,3.56,,2.39,2.17,1.86
2008-10-29,2.15,1.95,1.85,2.29,,2.15,2.12,1.53
2008-10-30,1.69,1.55,1.68,2.24,,1.98,2.04,1.32
2008-10-31,1.47,1.34,1.43,2.17,3.04,2.0,1.88,1.25
2008-11-03,1.09,1.07,1.18,2.36,,1.97,1.82,1.16
2008-11-04,0.74,0.76,0.98,2.2,,1.87,1.75,1.1
2008-11-05,1.1,0.99,0.73,2.15,,1.78,1.63,1.39
2008-11-06,1.58,1.38,0.64,2.54,,1.76,1.58,0.75
2008-11-07,1.13,0.92,0.44,2.11,2.24,1.75,1.52,0.51
2008-11-10,1.31,1.09,0.46,2.15,,1.71,1.44,0.39
2008-11-11,1.36,1.2,0.42,2.08,,1.66,1.4,0.38
2008-11-12,1.59,1.39,0.5,1.5,,1.75,1.38,0.37
2008-11-13,1.2,0.99,0.7,1.63,,1.76,1.37,0.53
2008-11-14,1.51,1.41,0.84,1.42,2.06,1.74,1.32,0.69
2008-11-17,1.62,1.51,0.68,1.44,,1.76,1.33,0.65
2008-11-18,1.5,1.46,0.48,1.09,,1.85,1.34,0.71
2008-11-19,1.79,1.75,0.37,0.79,,1.96,1.37,0.7
2008-11-20,2.05,2.0,0.44,1.27,,2.11,1.46,1.1
2008-11-21,1.59,1.46,1.0,1.28,2.68,2.15,1.52,1.1
2008-11-24,1.17,1.01,1.08,1.16,,2.06,1.49,0.57
2008-11-25,0.96,0.82,0.88,1.35,,1.99,1.47,0.93
2008-11-26,0.65,0.57,0.66,0.35,,1.9,1.44,1.07
2008-11-27,,,,,,1.85,1.4,
2008-11-28,0.68,0.6,0.57,1.22,2.23,1.8,1.39,1.05
2008-11-30,,,,,,1.77,1.35,
2008-12-01,1.28,1.11,0.64,1.5,,1.79,1.35,1.01
2008-12-02,0.98,0.89,0.47,1.53,,1.74,1.36,1.06
2008-12-03,0.85,0.83,0.38,1.62,,1.73,1.35,0.99
2008-12-04,0.97,0.86,0.3,1.63,,1.72,1.34,1.02
2008-12-05,0.77,0.65,0.26,1.8,2.18,1.71,1.31,0.98
2008-12-08,0.68,0.54,0.17,1.72,,1.64,1.28,0.9
2008-12-09,0.68,0.5,0.06,2.03,,1.59,1.25,0.91
2008-12-10,0.51,0.34,0.14,1.8,,1.57,1.22,0.98
2008-12-11,0.5,0.23,0.22,2.0,,1.58,1.18,1.05
2008-12-12,0.4,0.2,0.15,1.53,1.95,1.62,1.15,1.01
2008-12-15,0.52,0.34,0.38,1.49,,1.69,1.12,0.82
2008-12-16,0.27,0.08,0.19,1.46,,1.57,1.1,0.38
2008-12-17,0.12,-0.06,0.19,1.53,,1.45,1.01,0.08
2008-12-18,-0.02,-0.18,-0.06,1.27,,1.35,0.94,0.34
2008-12-19,-0.17,-0.34,-0.32,1.01,1.67,1.26,0.88,0.35
2008-12-22,-0.21,-0.45,-0.41,1.04,,1.18,0.85,0.31
2008-12-23,-0.2,-0.39,-0.63,1.25,,1.08,0.8,0.27
2008-12-24,-0.26,-0.4,-0.66,1.14,,1.05,0.75,0.25
2008-12-25,,,,,,,,
2008-12-26,-0.33,-0.44,-0.43,1.06,1.17,0.98,0.73,0.23
2008-12-29,-0.32,-0.42,-0.18,1.41,,0.89,0.7,0.18
2008-12-30,-0.47,-0.57,-0.29,1.37,,0.71,0.63,0.17
2008-12-31,-0.59,-0.64,-0.4,0.96,,0.61,0.54,0.08
2009-01-01,,,,,,,,
2009-01-02,-0.66,-0.77,-0.55,0.86,1.2,0.53,0.51,-0.11
2009-01-05,-0.69,-0.79,-0.77,0.52,,0.42,0.43,-0.46
2009-01-06,-0.75,-0.78,-0.86,0.35,,0.23,0.28,-0.77
2009-01-07,-0.47,-0.55,-0.92,0.69,,0.15,0.18,-1.05
2009-01-08,-0.55,-0.6,-0.98,0.67,,0.19,0.09,-1.15
2009-01-09,-0.56,-0.58,-1.27,0.36,0.7,0.17,0.01,-1.54
2009-01-12,-0.39,-0.56,-1.43,0.34,,0.15,-0.05,-1.68
2009-01-13,-0.59,-0.67,-1.7,0.38,,0.17,-0.11,-2.17
2009-01-14,-0.2,-0.36,-1.77,0.04,,0.16,-0.11,-2.18
2009-01-15,-0.1,-0.35,-1.78,-0.01,,0.17,-0.12,-1.9
2009-01-16,-0.48,-0.68,-1.9,-0.16,0.71,0.1,-0.26,-2.0
2009-01-19,,,,,,0.08,-0.31,
2009-01-20,0.29,0.08,-1.43,0.34,,0.05,-0.31,-1.72
2009-01-21,-0.53,-0.5,-1.71,0.18,,0.0,-0.35,-1.3
2009-01-22,-0.49,-0.65,-1.82,0.3,,-0.03,-0.38,-1.26
2009-01-23,-0.51,-0.61,-1.17,0.24,0.9,-0.04,-0.43,-1.22
2009-01-26,-0.67,-0.77,-1.07,0.19,,-0.06,-0.52,-1.53
2009-01-27,-0.97,-0.94,-1.48,0.4,,-0.09,-0.68,-1.64
2009-01-28,-1.2,-1.29,-1.37,0.2,,-0.25,-0.87,-1.75
2009-01-29,-0.98,-1.02,-1.21,-0.01,,-0.35,-0.97,-1.38
2009-01-30,-0.81,-0.84,-1.01,-0.23,0.77,-0.39,-1.1,-0.9
2009-01-31,,,,,,-0.42,-1.24,
2009-02-02,-0.77,-0.72,-0.95,-0.19,,-0.4,-1.27,-0.89
2009-02-03,-1.0,-1.05,-1.08,-0.68,,-0.49,-1.37,-0.96
2009-02-04,-0.96,-1.08,-1.12,-0.93,,-0.6,-1.49,-0.61
2009-02-05,-0.99,-1.05,-1.14,-1.15,,-0.65,-1.55,-0.57
2009-02-06,-1.02,-1.15,-1.21,-1.08,0.56,-0.73,-1.67,-0.3
2009-02-09,-1.0,-1.02,-1.27,-1.24,,-0.8,-1.8,-0.66
2009-02-10,-0.73,-0.81,-1.27,-1.18,,-0.79,-1.83,-0.58
2009-02-11,-0.93,-0.92,-0.95,-1.27,,-0.77,-1.9,-1.05
2009-02-12,-1.23,-1.14,-0.89,-1.43,,-0.75,-1.81,-1.21
2009-02-13,-1.06,-1.02,-1.14,-1.71,0.55,-0.79,-1.76,-0.95
2009-02-16,,,,,,-0.88,-1.71,
2009-02-17,-0.52,-0.62,-0.39,-0.6,,-0.69,-1.6,-0.79
2009-02-18,-0.53,-0.67,-0.34,-0.55,,-0.63,-1.44,-0.9
2009-02-19,-0.64,-0.79,-0.86,-0.6,,-0.7,-1.37,-0.8
2009-02-20,-0.42,-0.59,-0.64,-0.83,0.77,-0.55,-1.12,-0.66
2009-02-23,-0.11,-0.32,-0.4,-0.67,,-0.51,-1.03,-0.92
2009-02-24,-0.76,-0.85,-0.59,-1.15,,-0.32,-0.79,-1.0
2009-02-25,-0.82,-0.84,-0.53,-1.57,,-0.35,-0.78,-0.65
2009-02-26,-0.8,-0.83,-0.7,-1.71,,-0.35,-0.72,-0.67
2009-02-27,-0.63,-0.68,-0.82,-1.6,0.75,-0.24,-0.67,-0.54
2009-02-28,,,,,,-0.25,-0.87,
2009-03-02,-0.03,-0.14,-0.43,-0.63,,0.0,-0.68,-0.61
2009-03-03,-0.19,-0.28,-0.91,-1.07,,0.13,-0.49,-0.57
2009-03-04,-0.49,-0.61,-1.09,-1.17,,0.22,-0.23,-0.51
2009-03-05,-0.22,-0.36,-0.95,-1.09,,0.39,-0.09,-0.63
2009-03-06,-0.28,-0.35,-0.76,-1.09,0.99,0.41,0.05,-0.72
2009-03-09,-0.23,-0.25,-0.95,-1.19,,0.51,0.28,-0.66
2009-03-10,-0.77,-0.76,-1.27,-0.37,,0.41,0.32,-0.9
2009-03-11,-0.84,-0.85,-1.34,-1.41,,0.21,0.34,-1.12
2009-03-12,-1.08,-1.06,-1.68,-1.33,,0.14,0.34,-1.12
2009-03-13,-0.93,-0.98,-1.71,-1.83,0.62,-0.01,0.33,-1.19
2009-03-16,-0.76,-0.71,-1.37,-1.25,,-0.27,0.24,-1.26
2009-03-17,-1.07,-1.04,-3.67,-1.45,,-0.3,0.22,-1.17
2009-03-18,-1.12,-1.08,-2.89,-1.67,,-0.07,0.26,-1.14
2009-03-19,-0.72,-0.77,0.04,-0.05,,-0.22,0.26,-1.73
2009-03-20,-0.46,-0.51,-0.44,-1.87,0.34,-0.22,0.3,-1.74
2009-03-23,-0.74,-0.79,-2.06,-1.45,,-0.32,0.3,-1.86
2009-03-24,-0.75,-0.75,-0.86,-2.0,,-0.38,0.28,-1.8
2009-03-25,-0.81,-0.83,-0.84,-1.92,,-0.48,0.33,-1.78
2009-03-26,-1.0,-0.9,-1.01,-2.04,,-0.57,0.3,-1.65
2009-03-27,-0.9,-0.78,-1.34,-1.96,0.27,-0.75,0.27,-1.69
2009-03-30,-0.37,-0.36,-1.25,-1.41,,-0.65,0.35,-1.67
2009-03-31,-0.52,-0.43,-1.61,-0.04,,-0.55,0.06,-1.61
2009-04-01,-0.74,-0.64,-1.41,-1.32,,-0.48,0.08,-1.72
2009-04-02,-0.8,-0.69,-1.01,-1.49,,-0.67,-0.0,-1.7
2009-04-03,-1.15,-0.96,-0.63,-1.56,0.17,-0.81,-0.01,-1.42
2009-04-06,-0.96,-0.8,-1.28,-1.82,,-0.85,-0.07,-1.28
2009-04-07,-1.03,-0.86,-1.44,-1.77,,-0.83,-0.12,-1.39
2009-04-08,-1.25,-0.94,-1.73,-1.89,,-0.86,-0.2,-1.33
2009-04-09,-1.59,-1.32,-2.16,-1.99,,-0.95,-0.38,-1.3
2009-04-10,,,,,0.06,,,
2009-04-13,-1.42,-1.15,-1.91,-1.68,,-0.95,-0.44,-1.38
2009-04-14,-1.45,-1.15,-1.91,-0.78,,-1.14,-0.58,-1.63
2009-04-15,-1.71,-1.4,-2.13,-1.81,,-1.19,-0.75,-1.66
2009-04-16,-1.8,-1.77,-2.08,-0.53,,-1.38,-0.93,-1.53
2009-04-17,-2.14,-2.14,-2.02,-2.21,-0.06,-1.63,-1.14,-1.29
2009-04-20,-1.12,-1.1,-1.77,-1.25,,-1.55,-1.25,-1.29
2009-04-21,-1.53,-1.43,-1.62,-1.75,,-1.44,-1.29,-1.25
2009-04-22,-1.32,-1.21,-1.65,-1.82,,-1.52,-1.37,-1.08
2009-04-23,-1.51,-1.54,-1.38,-1.77,,-1.62,-1.45,-1.08
2009-04-24,-1.57,-1.83,-1.33,-1.82,0.04,-1.88,-1.55,-0.87
2009-04-27,-1.24,-1.29,-1.28,-1.44,,-1.85,-1.59,-0.86
2009-04-28,-1.3,-1.35,-1.6,-1.53,,-1.96,-1.69,-0.96
2009-04-29,-1.7,-1.76,-1.68,-1.66,,-2.24,-1.91,-1.01
2009-04-30,-1.56,-1.79,-1.89,-1.71,,-3.08,-2.32,-0.86
2009-05-01,-1.78,-2.16,-1.89,-1.89,-0.2,-3.06,-2.43,-0.65
2009-05-04,-1.89,-2.09,-1.49,-1.94,,-3.02,-2.45,-0.69
2009-05-05,-2.07,-2.42,-1.59,-2.03,,-2.99,-2.56,-0.77
2009-05-06,-2.18,-2.35,-1.69,-2.02,,-2.93,-2.65,-0.76
2009-05-07,-1.91,-1.98,-1.65,-1.93,,-3.06,-2.82,-0.58
2009-05-08,-2.11,-2.09,-1.76,-2.11,-0.55,-2.96,-2.91,-0.5
2009-05-11,-1.89,-1.88,-2.15,-2.05,,-2.69,-2.75,-0.75
2009-05-12,-2.04,-2.1,-2.05,-2.03,,-2.52,-2.66,-0.66
2009-05-13,-1.64,-1.63,-1.7,-1.82,,-2.28,-2.53,-0.65
2009-05-14,-2.02,-2.1,-2.06,-1.87,,-2.15,-2.4,-0.77
2009-05-15,-1.66,-1.93,-2.07,-1.78,-0.34,-2.07,-2.32,-0.81
2009-05-18,-2.11,-2.45,-2.03,-2.06,,-2.05,-2.26,-0.8
2009-05-19,-2.27,-2.47,-1.97,-2.08,,-2.07,-2.3,-0.76
2009-05-20,-2.14,-2.3,-1.52,-2.06,,-2.12,-2.32,-0.75
2009-05-21,-1.7,-1.97,-0.95,-1.93,,-2.11,-2.29,-0.39
2009-05-22,-1.45,-1.78,-0.86,-1.92,-0.56,-2.13,-2.25,0.47
2009-05-25,,,,,,-2.05,-2.16,
2009-05-26,-1.73,-1.85,-1.18,-1.78,,-2.0,-2.19,0.41
2009-05-27,-1.42,-1.63,-1.24,-1.73,,-2.05,-2.23,1.27
2009-05-28,-1.49,-1.7,-1.07,-1.77,,-2.04,-2.26,1.42
2009-05-29,-1.92,-2.06,-0.76,-1.69,-0.66,-1.96,-2.3,1.29
2009-05-31,,,,,,-1.92,-2.32,
2009-06-01,-1.69,-1.77,-0.57,-1.56,,-2.01,-2.3,2.41
2009-06-02,-1.71,-1.74,-0.69,-1.55,,-2.02,-2.37,2.05
2009-06-03,-1.45,-1.55,-0.85,-1.28,,-1.96,-2.35,1.06
2009-06-04,-1.54,-1.58,-0.75,-1.18,,-1.96,-2.29,1.32
2009-06-05,-1.59,-1.59,-0.95,-1.19,-0.73,-2.03,-2.29,1.92
2009-06-08,-1.53,-1.48,-0.89,-1.11,,-2.0,-2.25,1.84
2009-06-09,-1.71,-1.69,-1.21,-1.14,,-1.93,-2.19,1.47
2009-06-10,-1.63,-1.63,-1.22,-1.03,,-1.94,-2.18,1.58
2009-06-11,-1.64,-1.59,-1.25,-0.99,,-1.87,-2.15,1.28
2009-06-12,-1.59,-1.64,-1.17,-1.04,-0.82,-1.82,-2.09,1.27
2009-06-15,-1.17,-1.05,-1.05,-0.98,,-1.77,-2.04,1.05
2009-06-16,-0.87,-1.06,-1.39,-0.91,,-1.69,-1.99,1.09
2009-06-17,-1.02,-1.18,-1.41,-0.89,,-1.55,-1.91,1.23
2009-06-18,-1.21,-1.38,-1.44,-0.93,,-1.51,-1.87,1.95
2009-06-19,-1.47,-1.63,-1.53,-1.03,-0.56,-1.46,-1.85,1.72
2009-06-22,-0.99,-1.09,-1.42,-0.86,,-1.36,-1.78,1.31
2009-06-23,-1.05,-1.18,-1.42,-0.96,,-1.3,-1.74,1.28
2009-06-24,-1.24,-1.42,-1.25,-1.03,,-1.27,-1.69,0.93
2009-06-25,-1.6,-1.67,-1.24,-1.29,,-1.22,-1.63,0.77
2009-06-26,-1.62,-1.74,-1.35,-1.33,-0.54,-1.19,-1.57,0.69
2009-06-29,-1.66,-1.7,-1.37,-1.22,,-1.17,-1.53,0.67
2009-06-30,-1.49,-1.63,-1.48,-1.07,,-1.32,-1.51,0.84
2009-07-01,-1.49,-1.58,-1.57,-1.04,,-1.31,-1.47,0.8
2009-07-02,-1.21,-1.35,-1.61,-0.78,,-1.27,-1.45,0.28
2009-07-03,,,,,-0.75,-1.24,-1.41,
2009-07-06,-1.04,-1.14,-1.47,-0.44,,-1.19,-1.37,0.25
2009-07-07,-0.74,-0.8,-1.43,-0.34,,-1.15,-1.34,-0.14
2009-07-08,-0.66,-0.81,-0.89,-0.11,,-1.06,-1.3,-0.22
2009-07-09,-0.88,-0.97,-1.35,-0.19,,-1.06,-1.28,-0.21
2009-07-10,-0.99,-1.07,-1.37,-0.23,-0.64,-1.0,-1.25,-0.22
2009-07-13,-1.4,-1.51,-1.63,-0.34,,-0.97,-1.24,-0.13
2009-07-14,-1.6,-1.59,-1.69,-0.48,,-1.02,-1.23,0.19
2009-07-15,-1.44,-1.7,-1.56,-0.58,,-1.09,-1.25,0.5
2009-07-16,-1.52,-1.77,-1.75,-0.68,,-1.05,-1.25,0.38
2009-07-17,-1.67,-1.82,-1.74,-0.76,-0.86,-1.09,-1.29,0.7
2009-07-20,-1.63,-1.69,-1.62,-0.76,,-1.09,-1.28,0.41
2009-07-21,-1.67,-1.66,-1.68,-0.79,,-1.1,-1.29,0.16
2009-07-22,-1.7,-1.57,-1.75,-0.76,,-1.13,-1.29,0.18
2009-07-23,-1.67,-1.39,-1.52,-0.97,,-1.23,-1.29,0.3
2009-07-24,-1.69,-1.56,-1.57,-1.13,-0.97,-1.25,-1.3,0.14
2009-07-27,-1.45,-1.35,-1.41,-0.91,,-1.29,-1.31,0.12
2009-07-28,-1.3,-1.38,-1.31,-0.86,,-1.31,-1.33,-0.02
2009-07-29,-1.19,-1.21,-1.29,-0.45,,-1.34,-1.35,-0.05
2009-07-30,-1.2,-1.11,-1.36,-0.5,,-1.37,-1.41,-0.08
2009-07-31,-1.09,-1.18,-1.01,-0.47,-1.08,-1.39,-1.44,-0.12
2009-08-03,-1.14,-1.13,-0.87,-0.16,,-1.48,-1.45,-0.02
2009-08-04,-1.24,-1.31,-0.31,-0.24,,-1.51,-1.48,-0.03
2009-08-05,-1.22,-1.23,-0.62,-0.29,,-1.54,-1.49,0.15
2009-08-06,-1.07,-1.06,-0.83,-0.37,,-1.54,-1.51,0.24
2009-08-07,-1.24,-1.31,-0.85,-0.45,-1.24,-1.59,-1.52,0.49
2009-08-10,-1.18,-1.17,-0.98,-0.38,,-1.57,-1.52,0.28
2009-08-11,-0.96,-1.06,-1.14,-0.27,,-1.52,-1.49,0.3
2009-08-12,-1.06,-1.13,-1.09,-0.39,,-1.44,-1.46,0.17
2009-08-13,-1.21,-1.24,-1.04,-0.49,,-1.36,-1.45,0.08
2009-08-14,-1.29,-1.2,-1.14,-0.27,-0.93,-1.33,-1.42,0.01
2009-08-17,-0.46,-0.66,-1.05,-0.06,,-1.2,-1.35,-0.02
2009-08-18,-0.83,-0.96,-1.26,-0.5,,-1.18,-1.31,-0.4
2009-08-19,-0.8,-0.94,-1.11,-0.36,,-1.13,-1.29,-0.45
2009-08-20,-1.06,-1.21,-1.42,-0.22,,-1.1,-1.27,-0.67
2009-08-21,-1.06,-1.26,-1.13,-0.21,-0.85,-1.17,-1.28,-0.68
2009-08-24,-1.0,-1.1,-0.96,-0.25,,-1.16,-1.28,-0.77
2009-08-25,-1.03,-1.11,-0.97,-0.21,,-1.16,-1.29,-0.83
2009-08-26,-1.02,-0.99,-0.93,-0.05,,-1.17,-1.29,-1.09
2009-08-27,-1.07,-1.12,-0.94,-0.59,,-1.19,-1.29,-1.11
2009-08-28,-1.04,-1.13,-0.97,-0.8,-1.03,-1.2,-1.29,-0.92
2009-08-31,-0.7,-0.53,-0.65,0.38,,-1.15,-1.26,-0.85
2009-09-01,0.18,0.07,-0.35,0.23,,-1.1,-1.23,-0.63
2009-09-02,0.14,0.13,0.91,0.05,,-1.05,-1.22,-0.5
2009-09-03,-0.36,-0.22,1.89,-0.34,,-1.06,-1.2,-0.7
2009-09-04,-0.9,-0.89,1.41,-0.45,-0.94,-1.12,-1.2,-1.07
2009-09-07,,,,,,-1.1,-1.19,
2009-09-08,-0.78,-0.7,1.33,0.22,,-1.13,-1.21,-1.31
2009-09-09,-1.19,-0.89,0.66,0.42,,-1.15,-1.2,-1.75
2009-09-10,-1.42,-1.19,0.53,-0.18,,-1.17,-1.23,-1.58
2009-09-11,-1.2,-1.01,0.99,-0.07,-1.09,-1.27,-1.26,-1.7
2009-09-14,-1.27,-1.12,0.73,0.06,,-1.42,-1.28,-1.59
2009-09-15,-1.4,-1.21,0.63,-0.52,,-1.58,-1.31,-1.41
2009-09-16,-1.28,-1.39,0.84,-1.12,,-1.78,-1.35,-1.18
2009-09-17,-1.28,-1.29,0.35,-1.12,,-1.76,-1.35,-1.28
2009-09-18,-1.16,-1.12,0.07,-1.37,-1.22,-1.83,-1.38,-1.29
2009-09-21,-1.1,-1.03,0.27,-1.44,,-1.79,-1.38,-1.44
2009-09-22,-1.42,-1.33,0.68,-1.79,,-1.82,-1.4,-1.45
2009-09-23,-1.26,-1.16,0.5,-1.42,,-1.83,-1.37,-1.74
2009-09-24,-0.7,-0.59,-0.12,-0.26,,-1.81,-1.36,-1.82
2009-09-25,-0.45,-0.63,-0.19,-0.28,-1.15,-1.76,-1.35,-1.75
2009-09-28,-0.7,-0.44,-0.61,-0.44,,-1.68,-1.32,-1.77
2009-09-29,-0.57,-0.46,-0.58,-0.52,,-1.68,-1.29,-1.48
2009-09-30,-0.39,-0.29,-0.21,0.06,,-1.63,-1.23,-1.51
2009-10-01,0.66,0.72,-0.22,0.19,,-1.44,-1.16,-1.53
2009-10-02,0.86,0.78,-0.23,0.02,-1.03,-1.33,-1.12,-1.71
2009-10-05,0.14,0.47,0.25,-0.03,,-1.35,-1.13,-1.76
2009-10-06,-0.32,-0.09,1.16,0.09,,-1.42,-1.18,-1.64
2009-10-07,-0.72,-0.5,0.74,-0.02,,-1.33,-1.16,-1.72
2009-10-08,-0.91,-0.57,1.1,-0.85,,-1.41,-1.16,-1.83
2009-10-09,-1.34,-1.21,0.51,-0.73,-1.08,-1.5,-1.17,-1.2
2009-10-12,-1.36,-1.37,0.27,-0.89,,-1.45,-1.15,
2009-10-13,-1.34,-1.32,0.24,-1.56,,-1.37,-1.13,-1.34
2009-10-14,-1.36,-1.44,-0.45,-1.3,,-1.49,-1.15,-1.12
2009-10-15,-1.8,-1.85,-0.52,-2.07,,-1.52,-1.16,-0.99
2009-10-16,-1.86,-1.92,-0.33,-3.15,-1.13,-1.48,-1.16,-0.99
2009-10-19,-1.78,-1.92,-0.26,-2.45,,-1.46,-1.16,-1.11
2009-10-20,-1.96,-2.07,-0.58,-2.12,,-1.44,-1.19,-1.38
2009-10-21,-1.41,-1.4,0.04,-1.73,,-1.47,-1.19,-1.2
2009-10-22,-2.03,-2.09,-0.71,-1.51,,-1.49,-1.22,-1.21
2009-10-23,-1.36,-1.6,-0.59,-1.8,-1.1,-1.52,-1.25,-1.08
2009-10-26,-0.45,-0.69,-0.2,-1.39,,-1.58,-1.28,-0.8
2009-10-27,-0.21,-0.25,-0.35,-1.61,,-1.44,-1.28,-1.03
2009-10-28,1.23,1.2,-0.06,-1.09,,-1.31,-1.26,-1.07
2009-10-29,-0.21,-0.22,-0.25,-1.68,,-1.32,-1.24,-0.87
2009-10-30,2.59,2.05,-0.04,-1.07,-0.99,-1.21,-1.22,-1.05
2009-10-31,,,,,,-1.24,-1.2,
2009-11-02,2.09,2.03,0.44,-0.85,,-1.22,-1.15,-1.02
2009-11-03,1.6,1.5,1.67,-0.93,,-1.19,-1.14,-0.98
2009-11-04,1.09,0.99,1.58,-1.26,,-1.22,-1.12,-0.83
2009-11-05,0.06,-0.02,0.58,-1.77,,-1.19,-1.14,-1.03
2009-11-06,-0.49,-0.63,0.02,-1.81,-0.99,-1.13,-1.12,-1.51
2009-11-09,-0.94,-1.12,0.21,-1.65,,-1.14,-1.14,-1.82
2009-11-10,-1.06,-1.18,0.25,-1.91,,-1.18,-1.17,-2.03
2009-11-11,-0.96,-1.34,0.42,-1.94,,-1.17,-1.16,
2009-11-12,-0.37,-0.82,0.68,-1.65,,-1.14,-1.16,-1.57
2009-11-13,-0.8,-1.42,0.19,-1.68,-1.14,-1.15,-1.15,-1.83
2009-11-16,-1.03,-1.29,1.18,-2.04,,-1.11,-1.19,-2.06
2009-11-17,-1.25,-1.79,0.62,-2.18,,-1.1,-1.19,-2.06
2009-11-18,-1.61,-1.79,1.05,-2.54,,-1.14,-1.19,-2.11
2009-11-19,-1.07,-1.09,0.97,-2.03,,-1.08,-1.19,-2.16
2009-11-20,-1.27,-1.49,1.23,-2.02,-1.08,-1.09,-1.2,-2.06
2009-11-23,-1.74,-1.7,1.61,-2.29,,-1.11,-1.2,-1.99
2009-11-24,-2.02,-1.91,0.72,-1.79,,-1.05,-1.15,-2.14
2009-11-25,-1.95,-1.94,1.46,-1.88,,-1.02,-1.16,-2.14
2009-11-26,,,,,,-1.0,-1.16,
2009-11-27,0.12,0.11,2.14,0.22,-1.06,-0.89,-1.01,-1.75
2009-11-30,-0.04,-0.23,1.73,-0.45,,-0.86,-0.9,-1.86
2009-12-01,-1.27,-0.94,1.86,-0.74,,-0.94,-0.89,-1.73
2009-12-02,-1.61,-1.27,1.83,-0.71,,-1.06,-1.0,-1.66
2009-12-03,-0.96,-0.55,1.81,-0.62,,-1.18,-1.11,-1.35
2009-12-04,-1.49,-0.98,2.88,-0.41,-1.08,-1.39,-1.22,-1.21
2009-12-07,-1.07,-0.67,2.49,0.0,,-1.33,-1.32,-1.48
2009-12-08,-0.33,-0.12,2.41,-0.08,,-1.23,-1.3,-1.64
2009-12-09,-0.79,-0.85,2.24,0.22,,-1.27,-1.34,-1.39
2009-12-10,-0.93,-0.91,1.78,0.18,,-1.36,-1.43,-1.31
2009-12-11,-1.23,-1.25,1.71,0.24,-1.09,-1.46,-1.52,-1.12
2009-12-14,-1.4,-1.38,0.88,-0.03,,-1.6,-1.73,-1.13
2009-12-15,-1.22,-1.15,1.05,-0.22,,-1.71,-1.81,-0.92
2009-12-16,-1.6,-1.36,0.63,-0.75,,-1.73,-1.82,-1.04
2009-12-17,-0.72,-0.92,1.39,-1.0,,-1.56,-1.78,-1.13
2009-12-18,-1.06,-1.39,1.17,-0.48,-1.14,-1.63,-1.86,-1.05
2009-12-21,-1.54,-1.78,0.9,-0.91,,-1.76,-1.88,-0.51
2009-12-22,-1.88,-2.21,0.65,-1.36,,-1.83,-1.96,-0.17
2009-12-23,-1.77,-2.15,-0.02,-1.92,,-1.87,-1.92,-0.49
2009-12-24,-1.81,-2.15,-0.13,-2.11,,-1.91,-2.0,-0.3
2009-12-25,,,,,-1.16,,,
2009-12-28,-1.58,-1.68,0.9,-1.64,,-1.93,-2.02,-0.06
2009-12-29,-1.51,-1.64,0.46,-1.82,,-1.9,-2.09,0.01
2009-12-30,-1.49,-1.56,0.33,-2.02,,-1.85,-2.09,-0.29
2009-12-31,-0.78,-1.07,-0.0,-1.56,,-1.97,-2.04,-0.05
2010-01-01,,,,,-1.13,,,
2010-01-04,-1.4,-1.23,0.32,-1.77,,-2.0,-2.1,-0.11
2010-01-05,-1.63,-1.48,-0.18,-2.07,,-2.02,-2.22,-0.38
2010-01-06,-1.66,-1.55,0.02,-1.97,,-2.17,-2.28,-0.03
2010-01-07,-1.65,-1.59,-0.24,-2.12,,-2.33,-2.33,-0.21
2010-01-08,-1.94,-1.95,-0.77,-2.69,-1.19,-2.3,-2.43,-0.82
2010-01-11,-2.11,-2.08,-1.21,-2.92,,-2.3,-2.47,-1.05
2010-01-12,-1.82,-1.73,-0.78,-2.38,,-2.14,-2.39,-1.06
2010-01-13,-1.92,-2.02,-1.31,-2.0,,-2.16,-2.32,-0.82
2010-01-14,-1.93,-2.03,-0.99,-2.4,,-2.11,-2.25,-1.18
2010-01-15,-1.78,-1.77,-0.91,-2.57,-1.15,-1.99,-2.13,-1.29
2010-01-18,,,,,,-1.95,-2.07,
2010-01-19,-1.84,-1.72,-0.97,-2.77,,-1.9,-1.96,-1.43
2010-01-20,-1.41,-1.22,-0.32,-2.04,,-1.77,-1.9,-1.37
2010-01-21,-0.12,-0.04,0.51,-1.67,,-1.61,-1.8,-1.4
2010-01-22,1.63,1.82,1.0,-1.07,-1.03,-1.39,-1.7,-1.3
2010-01-25,0.95,1.32,0.47,-1.41,,-1.27,-1.55,-1.29
2010-01-26,0.65,0.75,0.31,-1.27,,-1.21,-1.51,-1.2
2010-01-27,0.16,0.29,0.2,-1.13,,-1.23,-1.47,-1.39
